"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Finland","FIN","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.76583333333333","9.1016666666667","8.7741666666667","8.13666666666667","8.17916666666663","8.43750000000003","7.64583333333334","6.76666666666666","4.855","6.81957575862199","6.39333333333333","6.59137494329609","5.64773975398681","4.84368204052564","-0.0999137577518203","4.45653907705955","7.77280146858293","1.78549934864208","4.04089734611671","5.22974126725759","6.40400194698518","5.94572546158863","4.59528045943077","4.59933027084638","4.60764842358539","4.38551096179291","4.27149325921443","3.46134560526818","4.37490255198124","5.35325463364225","5.39147242263131",
"France","FRA","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","-0.319999999","-0.964999999","-1.014999999","0.23083333333333","1.92083333333333","1.995","-1.29333333333333","-2.3716666666667","0.294208333333401","-0.055158333333301","1.25385833333334","0.587733333333329","0.6944083333333","1.19135","0.266716666666701","0.552049999999999","0.236075","0.37959166666667","0.653366666666599","0.564083333333301","0.50443333333333","0.297391666666631","0.561175","0.6738916666667","0.871791666666599","0.62619166666666","0.79943333333333","0.30829166666666","0.36718333333333","0.181325","0.0814083333333295","0.40695833333333","0.30635","0.16274166666667","0.35769166666667","0.13708333333333","0.14094166666667","-0.0499166666666602","0.09754166666667","-0.00988333333333991","-0.0155666666666701","0.370825","0.118366666666667","0.00367499999999998","0.014141666666667","0.187183333333333","0.1985","0.119916666666667","","","","","","","","",
"Georgia","GEO","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-20.507125","2.9279583333333","4.9775583333334","","","","11.8880333333334","6.29091957301282","5.31210000000003","8.04690833333333","8.4346416043986","5.7418830656807","3.71074454520596","4.2340069444167","4.1857354395833","3.86925000000003","3.59169166666667","3.24712161172161","3.62697500000003","3.4742073529412",
"Ghana","GHA","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5625","10.2441666666667","5.1708333333333","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","3.983333333","11.375","8.1666666666667","11.5416666666667","9.0833333333333","9","8.0416666666667","8.0416666666667","8.6666666666666","9.5","9.4166666666667","9.5","9.5","9.6666666666667","10.375","11.9166666666667","10.9166666666667","8.5833333333333","2.8333333333333","5.75","12.4166666666667","15.6083333333333","14.4566666666667","13.6833333333333","12.6691666666667","13.84","16.1875","15.5408333333333","","","","","18.2783333333333","19.0566666666667","19.4865","19.8570416666667","16.1016666666667","",
"Guinea-Bissau","GNB","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3250130912526","4.77181233940353","3.73090000699412","3.27020682532407","3.18598040160867","3.09425","3.36333333333333","4.6525","4.175705","","","","",
"Greenland","GRL","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","1.880000001","2.09583333375","2.25","2.25","2.25","2.25","3.6658333333333","4.0433333333334","3.7525","2.75","2.615","2.9425","2.535","0.698333333333299","1.7141666666667","6.4433333333333","8.1366666666667","8.43583333333333","5.7983333333333","7.41833333333337","9.23","11.3866666666667","11.9535714285715","10.9216666666667","10.75","10.5868055555555","10.6725","10.5966666666667","10.2364083333333","10.6675333333333","11.9697361111111","12.1302777777778","12.1808333333333","11.2660833333333","10.9977472222222","11.1478333333333","11.4503333333333","11.4619166666667","8.9419166666667","7.92802777777779","7.338","6.87966666666667",
"High income","HIC","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.50333333333333","3.33","3.095","3.16666666666666","3.47583333333333","2.47","2.61083333333333","3.14916666666667","3.345","3.55125","3.4875","4.25","4.76333333333333","3.52083333333333","4.27833333333334","4.43","4.60666666666667","4.93416666666667","4.76666666666667","4.865","4.87916666666667","4.8825","4.91833333333333","4.99166666666667","4.75416666666667","4.50666666666667","3.725","3.35916666666667","4.59416666666667","4.9625","3.52166666666667",
"Honduras","HND","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.266666666666701","-0.212499999999999","-1.35","0.669283304984504","10.4","8.2083333333333","0.466666666666697","0.566666666666599","3.35","1.6333333333334","1.4416666666667","1.6666666666667","1.5666666666667","1.325","1.26054317019837","1.38757908293731","1.4996025950849","1.58798807424999","1.21129133143109","1.41164586271724","1.27768645817598","2.5523998501496","2.21646231219636","2.30265774969166","2.104162093925","2.12400010390833","2.27360032715833","1.74012369046667","1.35520894546666","1.45397708833334","1.42784521800833","1.79349712124166","1.49778179990834","2.09210370143333","2.72353712025837",
"IBRD only","IBD","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA only","IDX","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","8.65","7.9425","6.34583333333337","4.88916666666667","-2.2166666666667","1.5441666666667","8.72666666666663","5.70694444444441","4.77499999999997","7.72166666666667","8.36666666666667","5.0033333333333","","","","","","","","",
"Iceland","ISL","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.725","5.75999999999997","5.62000000000003","4.36249999999997","5.46499999999997","5.8491666666667","5.38499999999997","4.69416666666667","5.6841666666667","6.9166666666667","7.35500000000003","7.01916666666667","5.98083333333337","5.98171743475819","4.4959964907346","4.1611113266989","1.8395738990144","7.6039360817328","3.6070286966844","3.41890580677891","2.76600543844187","1.96","1.7175","1.685","1.9575","2.27666666666666","2.23416666666667","2.55791666666667","3.76937907883896","3.61657416498428","2.47105075370325",
"Israel","ISR","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10534899704087","3.36851930767703","3.34285719900614","3.30204100688842","3.37461691831353","3.26859355298719","3.27143048944537","3.23567391747802","3.09501504666776","1.28800825635785",
"Italy","ITA","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.42295","2.4736333333333","2.12985","2.206","4.0472583333333","2.8187833333333","2.3864083333333","4.35582499999997","4.1761333333333","4.05095833333333","3.33909166666667","2.49485","3.23614166666667","3.27220833333333","3.64236666666667","3.42666666666667","3.141535","2.4390625","2.29898333333333","3.07961","3.80166666666667","2.89833333333334","1.81333333333334","3.3275","4.28891666666667","4.44256666666667","4.08058333333333","3.66366666666667","3.33666666666666","2.56","2.65975","2.53316666666666","2.51341666666667","1.38666333333333",
"Jamaica","JAM","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","6.53000000041667","6.64666666716667","5.4233333334167","4.56583333374997","5.6674999995833","6.23583333325003","7.82583333291663","4.5900000003334","5.24000000075","5.8866666670833","6.4625","7.29","6.6908333333333","6.1175","4.29","5.9516666666667","10.4516666666667","14.8575","6.4825","15.9266666666667","1.8833333333334","11.7241666666667","5.9391666666667","6.2591666666667","5.1075","3.9016666666667","2.9641666666667","-7.0516666666666","2.67","3.9758333333333","4.8566666666667","4.6425","0.935833333333299","-3.5179884047768","11.1927869322174","12.9197417933096","11.0111047449123","10.4236700640672","8.92273197806193","10.3868233224301","10.5350429538001","9.11023277038253","11.7291420664829","11.0900661011745","10.7842420956572","9.49853666666663","4.08809416666667",
"Jordan","JOR","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japan","JPN","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.66813888888889","2.50441666666667","2.62975","2.28358333333333","2.07483333333333","2.01325","2.06808333333333","1.83716666666667","1.90325","1.85941666666667","1.81116666666666","1.7595","1.67566666666667","1.41275","1.30708333333333","1.34883333333333","1.53883333333333","1.48325","1.39866666666667","1.30808333333333","1.23016666666667","1.19366666666667","1.155","1.27266666666667","1.20166666666667","","","","","",
"Kazakhstan","KAZ","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4858333333333","1.805","2.9141666666667","-25.715","11.0375","9.8166666666666","10.7825","7.7525","6.1665416666667","9.0947041666667","10.2735458333334","6.9363541666666","9.51060416666663","12.8416333333333","9.57210555555559","4.44590416666667","6.82233807472337","6.541443675809","6.31399771063663","7.42915790888447","10.770375","6.32310582377273","7.142754588178","8.38801602473803","7.5832557062948","5.1596971190723","8.04721397938783","5.29573918310387","5.29834216870903","5.54804955418137","5.14186795048723","5.12408168008403","4.1635909030593",
"Kyrgyz Republic","KGZ","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-14.3430756593253","-5.5064257157896","-26.8317879928135","-31.5029490415836","-5.4071298295952","3.4970497983031","16.410533756366","10.2236709241655","13.8584888881515","13.0575153688126","13.9560703214621","15.7886659568963","11.1279418129342","13.9172030766482","13.3285160573599","8.1930905874496","13.0911289652498","12.808067351223","10.6777886461964","10.8677309691843","15.0171610683198","14.7754851116276","13.9265229977915","13.9307815882155","11.1643934299423","9.54224383179183","10.5638584391692",
"Cambodia","KHM","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","1.56129580038006","2.03548967099065","2.03548967099065","2.03548967099065","2.98387741221183","4.485491335812","4.8806528946542","4.8806528946542","4.485491335812","4.8806528946542","4.8806528946542","4.7983717947221","4.2639278486123","3.7793002918515","4.44382387012","4.3911751062698","4.4249120870646","4.6648525543434","4.9219900262067","4.7084935977054","4.6037230434773","3.5763667509906","3.3931185762886","5.04973977238683","3.2524673963376","3.0349577016759","2.30075281664404","2.27814952398717","1.70234605404264","1.89814494616808","1.86681004027483","2.69508791429837","1.98398885413872","2.02635361152344","","","","","","","","","",
"Korea, Rep.","KOR","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2141666666667","","","5.62","2","2.0633333333333","3.465","7.9271666666666","5.6265","8.8825","8.2191827806495","11.6633194934087","10.13985","11.7441666666667","15.2535416666667","14.64","","","","","","","","","","","","",
"Lebanon","LBN","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","2.81","5.00583333333337","2.5008333333334","2.3283333333334","3.5425","9.6283333333333","19.2825","21.0216666666667","21.1025","20.5366666666666","17.8083333333333","10.2583333333333","8.7908333333334","5.2875","10.0191666666666","6.8708333333333","","7.9116666666666","6.9708333333333","6.0091666666667","5.6866666666667","6.97500000000003","5.55999999999997","5.42","5.04","5.0358333333333","4.7575","4.66000000000001","4.27121212121212","3.60083333333333","2.89666666666667","2.90916666666667","2.83416666666667","2.65083333333333","3.91083333333333","3.85333333333333","4.655","6.0733333333333","","","",
"Liberia","LBR","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","","","","","","1.5","1.5","1.5","1.5","1.5","0.58333333333333","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4719067962335","4.4849310391437","5.3820111235866","6.1165388642549","5.4770504342406","4.37531901972522","3.07521429780519","3.64774238858608","5.29541666666667","5.13916666666667","6.36","6.13011591666667","","","","",
"Latin America & Caribbean","LCN","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.550000000000001","0.696666666666701","2.25416666666663","1.7525","1.73750000000003","1.8658333333333","0.4733333333334","-0.0224999999999973","2.7375","1.65166666666667","1.78258333333333","1.1873333333333","1.98875","1.24","0.306666666666669","0.4958333333333","1.5108333333333","1.77583333333337","2.1541666666667","","","",
"Lower middle income","LMC","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8266666666666","4.80666666666667","3.9733333333333","3.8233333333333","3.1991666666666","4.5925","6.6083333333333","8.05583333333337","7.06583333333337","5.7691666666667","4.0545666666667","3.85833333333333","4.49000000000003","5.2908333333333","6.32250000000003","6.4415194444444","5.24621666666667","4.985","5.0841666666667","4.65833333333337","4.62225","4.34561111111107","4.2835","4.8760833333333","5.1753333333333","4.8856666666667","4.8898333333333","4.71488888888889","4.82175","3.81079166666667",
"Late-demographic dividend","LTE","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.0141666666666","7.8516666666667","-3.3741666666667","3.2608333333333","9.145","13.6891666666667","17.5391666666667","3.5216666666667","8.6525","15.5133333333333","10.6941666666666","5.3016666666667","2.1716666666667","8.7258333333334","9.22833333333333","2.7280437873132","7.15732101111927","6.7266666666667","4.2575","-6.4332558293315","-1.1448080339762","3.5577060330686","4.08","2.00833333333333","2.98583333333333","1.64","-6.1866666666666",
"Madagascar","MDG","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.43","15.2183333333333","15.105","12.315","11.6133333333333","7.0333333333333","6.9891666666667","28.4358333333333","35.1858333333333","37.0008333333334","36.6741666666667","42.9216666666667","49.2033559724506","52.3097096293827","51.5674689876643","47.7568890430644","51.6171384314514","51.2552444608506","47.7625312562939","42.3712440900178","41.958664221852","42.5904398747189","42.8673794025984",
"Maldives","MDV","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2556","4.7556","4.2556","4.2581","5.47438333333333","4.75305528003943","3.2238045042368","2.20274070486533","3.24077989317603","4.26791300297347","7.2647511442635","6.6536636807209","7.1767228850732","8.0226357918998","8.1002303232237","8.0654610099458","7.4287065068347",
"Middle East & North Africa","MEA","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2941666666667","5.2025","10.9933333333334","4.9941666666666","2.3375","1.5966666666666","2.3316666666667","1.6841666666666","1.4891666666667","1.12583333333334","0.7975","0.62333333333333","0.4925","0.31850144728989","0.37333333333333","1.02326785663225","1.63666666666667","0.87833333333333","0.67083333333333","0.44333333333333","0.517500000000001","0.5525","0.46083333333334","0.60583333333334","0.646666666666669","0.42166666666667","0.585833333333341","1.01666666666667","0.504166666666659","0.553333333333341",
"Marshall Islands","MHL","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
